StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 08:19:00 PM,2508281,49.76,49.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 08:20:00 PM,2508282,49.76,49.76
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 08:20:00 PM,2613962,47.98,49.12
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:16:00 AM,3589590,43.30,43.13
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:17:00 AM,3589591,43.30,43.29
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:18:00 AM,3589592,43.30,43.38
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:19:00 AM,3589593,43.30,43.40
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:20:00 AM,3589594,43.31,43.39
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:21:00 AM,3589595,43.31,43.20
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:22:00 AM,3589596,43.31,43.14
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:23:00 AM,3589597,43.31,43.17
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:24:00 AM,3589598,43.31,43.17
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:25:00 AM,3589599,43.31,43.19
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:26:00 AM,3589600,43.31,43.23
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:27:00 AM,3589601,43.32,43.20
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:28:00 AM,3589602,43.34,43.19
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:29:00 AM,3589603,43.34,43.27
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 09:30:00 AM,3589604,43.34,43.31
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:16:00 AM,3619090,43.42,48.41
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:17:00 AM,3619091,43.49,48.60
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:18:00 AM,3619092,43.56,48.69
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:19:00 AM,3619093,43.63,48.85
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:20:00 AM,3619094,43.69,48.99
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:21:00 AM,3619095,43.76,49.00
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:22:00 AM,3619096,43.83,48.82
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:23:00 AM,3619097,43.90,48.79
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:24:00 AM,3619098,43.97,48.84
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:25:00 AM,3619099,44.03,48.83
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:26:00 AM,3619100,44.09,48.75
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:27:00 AM,3619101,44.15,48.58
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:28:00 AM,3619102,44.22,48.63
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:36:00 PM,3660945,54.66,52.60
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:29:00 AM,3619103,44.29,48.65
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 09:30:00 AM,3619104,44.36,48.74
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:16:00 AM,3566027,42.33,47.58
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:37:00 PM,3660946,54.63,52.58
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:17:00 AM,3566028,42.40,47.53
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:18:00 AM,3566029,42.46,47.57
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:19:00 AM,3566030,42.53,47.57
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:20:00 AM,3566031,42.60,47.59
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:21:00 AM,3566032,42.66,47.63
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:22:00 AM,3566033,42.73,47.64
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:23:00 AM,3566034,42.79,47.61
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:24:00 AM,3566035,42.86,47.64
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:25:00 AM,3566036,42.92,47.61
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:26:00 AM,3566037,42.99,47.56
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:27:00 AM,3566038,43.05,47.59
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:28:00 AM,3566039,43.12,47.60
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:29:00 AM,3566040,43.19,47.54
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 09:30:00 AM,3566041,43.26,47.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:26:00 AM,518148,38.49,39.90
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:27:00 AM,518149,38.49,39.90
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:28:00 AM,518150,38.51,39.87
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:29:00 AM,518151,38.53,39.83
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:30:00 AM,518152,38.53,39.82
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:31:00 AM,518153,38.53,39.74
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:32:00 AM,518154,38.53,39.68
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:33:00 AM,518155,38.53,39.64
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:34:00 AM,518156,38.54,39.57
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:35:00 AM,518157,38.56,39.57
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:38:00 PM,3660947,54.61,52.57
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:36:00 AM,518158,38.57,39.57
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:37:00 AM,518159,38.57,39.53
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:38:00 AM,518160,38.57,39.48
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:39:00 AM,518161,38.57,39.43
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:39:00 PM,3660948,54.58,52.58
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:40:00 AM,518162,38.56,39.36
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:36:00 AM,518158,38.57,39.57
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:37:00 AM,518159,38.57,39.53
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:38:00 AM,518160,38.57,39.48
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:39:00 AM,518161,38.57,39.43
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:40:00 AM,518162,38.56,39.36
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:41:00 AM,518163,38.56,39.31
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:42:00 AM,518164,38.56,39.25
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:43:00 AM,518165,38.59,39.15
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:44:00 AM,518166,38.60,39.10
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:45:00 AM,518167,38.60,39.04
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:46:00 AM,518168,38.60,39.03
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:47:00 AM,518169,38.60,39.02
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:40:00 PM,3660949,54.55,52.56
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:41:00 PM,3660950,54.52,52.54
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:42:00 PM,3660951,54.50,52.52
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:43:00 PM,3660952,54.47,52.51
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:44:00 PM,3660953,54.44,52.48
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:45:00 PM,3660954,54.42,52.46
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:46:00 PM,3660955,54.39,52.44
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:47:00 PM,3660956,54.36,52.39
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:48:00 PM,3660957,54.34,52.36
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:49:00 PM,3660958,54.31,52.31
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 04:50:00 PM,3660959,54.28,52.26
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 04:36:00 PM,3621030,54.71,52.91
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 04:37:00 PM,3621031,54.65,52.87
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 04:38:00 PM,3621032,54.60,52.82
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 04:39:00 PM,3621033,54.55,52.80
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 04:40:00 PM,3621034,54.50,52.76
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 04:41:00 PM,3621035,54.44,52.73
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 04:42:00 PM,3621036,54.40,52.71
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:48:00 AM,518170,38.60,38.96
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:49:00 AM,518171,38.60,38.91
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 09:50:00 AM,518172,38.61,38.89
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 09:36:00 AM,3653032,42.24,42.24
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 09:37:00 AM,3653033,42.26,42.26
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 09:38:00 AM,3653034,42.28,42.28
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 09:39:00 AM,3653035,42.31,42.31
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 04:43:00 PM,3621037,54.35,52.66
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 04:44:00 PM,3621038,54.30,52.63
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 04:45:00 PM,3621039,54.25,52.60
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 09:40:00 AM,3653036,42.34,42.34
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 04:07:00 PM,3653423,52.46,52.46
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 04:08:00 PM,3653424,52.44,52.44
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 04:09:00 PM,3653425,52.42,52.42
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 04:10:00 PM,3653426,52.40,52.40
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 03:56:00 PM,3619490,60.91,58.64
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 03:57:00 PM,3619491,60.88,58.45
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 03:58:00 PM,3619492,60.84,58.52
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 03:59:00 PM,3619493,60.79,58.59
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:00:00 PM,3619494,60.75,58.63
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:36:00 AM,3620610,49.53,53.58
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:01:00 PM,3619495,60.71,58.66
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:02:00 PM,3619496,60.67,58.39
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:03:00 PM,3619497,60.61,58.24
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:04:00 PM,3619498,60.57,58.15
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:37:00 AM,3620611,49.65,53.75
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:38:00 AM,3620612,49.73,53.59
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:39:00 AM,3620613,49.77,53.32
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:40:00 AM,3620614,49.85,53.15
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:41:00 AM,3620615,49.93,53.04
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:42:00 AM,3620616,50.03,52.89
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:43:00 AM,3620617,50.14,52.58
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:44:00 AM,3620618,50.20,51.95
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:45:00 AM,3620619,50.23,51.55
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:46:00 AM,3620620,50.23,51.18
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:47:00 AM,3620621,50.23,50.86
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:05:00 PM,3619499,60.52,58.20
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:06:00 PM,3619500,60.48,58.27
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:07:00 PM,3619501,60.43,58.35
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:48:00 AM,3620622,50.29,50.97
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:49:00 AM,3620623,50.36,51.21
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 09:50:00 AM,3620624,50.44,51.55
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:36:00 AM,3567547,46.27,50.34
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:37:00 AM,3567548,46.36,50.40
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:38:00 AM,3567549,46.45,50.46
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:39:00 AM,3567550,46.53,50.44
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:40:00 AM,3567551,46.62,50.51
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:41:00 AM,3567552,46.70,50.58
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:42:00 AM,3567553,46.79,50.57
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:43:00 AM,3567554,46.88,50.57
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:44:00 AM,3567555,46.97,50.60
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:45:00 AM,3567556,47.06,50.59
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:46:00 AM,3567557,47.15,50.62
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:47:00 AM,3567558,47.24,50.64
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:48:00 AM,3567559,47.33,50.61
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:49:00 AM,3567560,47.42,50.61
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 09:50:00 AM,3567561,47.51,50.60
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 09:56:00 AM,519678,37.31,37.40
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 09:57:00 AM,519679,37.31,37.33
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 09:58:00 AM,519680,37.31,37.26
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 09:59:00 AM,519681,37.31,37.17
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 10:00:00 AM,519682,37.30,37.10
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 10:01:00 AM,519683,37.30,37.00
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 10:02:00 AM,519684,37.29,36.88
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 10:03:00 AM,519685,37.28,36.84
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 10:04:00 AM,519686,37.28,36.80
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 10:05:00 AM,519687,37.27,36.75
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 10:06:00 AM,519688,37.27,36.70
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 10:07:00 AM,519689,37.27,36.69
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 10:08:00 AM,519690,37.27,36.62
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 10:09:00 AM,519691,37.27,36.56
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 10:10:00 AM,519692,37.27,36.54
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:46:00 PM,2509568,50.77,50.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:47:00 PM,2509569,50.76,50.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:48:00 PM,2509570,50.76,50.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:49:00 PM,2509571,50.76,50.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:50:00 PM,2509572,50.75,50.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:51:00 PM,2509573,50.75,50.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:52:00 PM,2509574,50.75,50.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:53:00 PM,2509575,50.74,50.74
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:54:00 PM,2509576,50.74,50.74
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:55:00 PM,2509577,50.74,50.74
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:56:00 PM,2509578,50.74,50.74
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:57:00 PM,2509579,50.74,50.74
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:58:00 PM,2509580,50.74,50.74
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 04:59:00 PM,2509581,50.74,50.74
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 05:00:00 PM,2509582,50.74,50.74
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:46:00 PM,520088,31.50,30.03
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:47:00 PM,520089,31.50,30.04
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:48:00 PM,520090,31.49,30.05
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:49:00 PM,520091,31.47,30.07
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:50:00 PM,520092,31.47,30.10
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:51:00 PM,520093,31.47,30.11
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:52:00 PM,520094,31.47,30.10
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:53:00 PM,520095,31.45,30.10
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:54:00 PM,520096,31.44,30.09
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:55:00 PM,520097,31.43,30.08
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:56:00 PM,520098,31.43,30.09
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:57:00 PM,520099,31.43,30.10
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:58:00 PM,520100,31.43,30.13
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 04:59:00 PM,520101,31.43,30.16
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:08:00 PM,3619502,60.39,58.37
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:09:00 PM,3619503,60.34,58.39
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:10:00 PM,3619504,60.31,58.57
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 03:56:00 PM,3589990,53.40,53.82
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 05:00:00 PM,520102,31.41,30.18
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 04:46:00 PM,3654962,50.82,50.82
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 04:47:00 PM,3654963,50.78,50.78
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 04:48:00 PM,3654964,50.76,50.76
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 03:57:00 PM,3589991,53.40,53.82
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 04:49:00 PM,3654965,50.73,50.73
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 03:58:00 PM,3589992,53.38,53.83
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 09:56:00 AM,2507658,46.72,46.72
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 09:57:00 AM,2507659,46.73,46.73
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 09:58:00 AM,2507660,46.74,46.74
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 09:59:00 AM,2507661,46.75,46.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:00:00 AM,2507662,46.77,46.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:01:00 AM,2507663,46.78,46.78
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:02:00 AM,2507664,46.79,46.79
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:03:00 AM,2507665,46.80,46.80
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:04:00 AM,2507666,46.80,46.80
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:05:00 AM,2507667,46.82,46.82
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:06:00 AM,2507668,46.82,46.82
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:07:00 AM,2507669,46.83,46.83
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:08:00 AM,2507670,46.85,46.85
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:09:00 AM,2507671,46.86,46.86
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:10:00 AM,2507672,46.86,46.86
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 09:56:00 AM,2613338,40.07,45.12
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 09:57:00 AM,2613339,40.08,45.15
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 09:58:00 AM,2613340,40.11,45.15
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 09:59:00 AM,2613341,40.12,45.22
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:00:00 AM,2613342,40.14,45.24
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:01:00 AM,2613343,40.16,45.25
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:02:00 AM,2613344,40.17,45.35
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:03:00 AM,2613345,40.19,45.43
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:04:00 AM,2613346,40.20,45.40
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:05:00 AM,2613347,40.21,45.42
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:06:00 AM,2613348,40.23,45.45
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:07:00 AM,2613349,40.24,45.49
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:08:00 AM,2613350,40.27,45.55
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:09:00 AM,2613351,40.28,45.65
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:10:00 AM,2613352,40.30,45.73
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 09:56:00 AM,3653052,42.78,42.78
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 09:57:00 AM,3653053,42.80,42.80
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 09:58:00 AM,3653054,42.85,42.85
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 09:59:00 AM,3653055,42.86,42.86
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:00:00 AM,3653056,42.90,42.90
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:01:00 AM,3653057,42.94,42.94
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:02:00 AM,3653058,42.96,42.96
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:03:00 AM,3653059,43.00,43.00
AuroraBridge,POINT (-122.347278 47.643174),11/03/2019 09:52:00 AM,3591126,45.30,47.89
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:04:00 AM,3653060,43.03,43.03
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:05:00 AM,3653061,43.06,43.06
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:06:00 AM,3653062,43.10,43.10
